time,forecast_mw
2025-10-12 17:30:00+02:00,3258.69
2025-10-12 17:45:00+02:00,3222.87
2025-10-12 18:00:00+02:00,3187.76
2025-10-12 18:15:00+02:00,3127.76
2025-10-12 18:30:00+02:00,3067.68
2025-10-12 18:45:00+02:00,3004.48
2025-10-12 19:00:00+02:00,2928.17
2025-10-12 19:15:00+02:00,2845.58
2025-10-12 19:30:00+02:00,2760.68
2025-10-12 19:45:00+02:00,2681.61
2025-10-12 20:00:00+02:00,2599.02
2025-10-12 20:15:00+02:00,2513.31
2025-10-12 20:30:00+02:00,2434.15
2025-10-12 20:45:00+02:00,2350.59
2025-10-12 21:00:00+02:00,2274.16
2025-10-12 21:15:00+02:00,2209.62
2025-10-12 21:30:00+02:00,2148.52
2025-10-12 21:45:00+02:00,2088.89
2025-10-12 22:00:00+02:00,2059.75
2025-10-12 22:15:00+02:00,2000.42
2025-10-12 22:30:00+02:00,1950.75
2025-10-12 22:45:00+02:00,1897.35
2025-10-12 23:00:00+02:00,1850.73
2025-10-12 23:15:00+02:00,1801.19
2025-10-12 23:30:00+02:00,1755.22
2025-10-12 23:45:00+02:00,1706.38
2025-10-13 00:00:00+02:00,1929.35
2025-10-13 00:15:00+02:00,1881.32
2025-10-13 00:30:00+02:00,1838.36
2025-10-13 00:45:00+02:00,1800.77
2025-10-13 01:00:00+02:00,1756.85
2025-10-13 01:15:00+02:00,1721.05
2025-10-13 01:30:00+02:00,1689.66
2025-10-13 01:45:00+02:00,1658.32
2025-10-13 02:00:00+02:00,1625.14
2025-10-13 02:15:00+02:00,1590.45
2025-10-13 02:30:00+02:00,1560.8
2025-10-13 02:45:00+02:00,1531.5
2025-10-13 03:00:00+02:00,1506.56
2025-10-13 03:15:00+02:00,1465.07
2025-10-13 03:30:00+02:00,1424.03
2025-10-13 03:45:00+02:00,1386.01
2025-10-13 04:00:00+02:00,1350.34
2025-10-13 04:15:00+02:00,1309.24
2025-10-13 04:30:00+02:00,1278.15
2025-10-13 04:45:00+02:00,1240.04
2025-10-13 05:00:00+02:00,1201.48
2025-10-13 05:15:00+02:00,1178.7
2025-10-13 05:30:00+02:00,1159.92
2025-10-13 05:45:00+02:00,1138.24
2025-10-13 06:00:00+02:00,1105.24
2025-10-13 06:15:00+02:00,1084.54
2025-10-13 06:30:00+02:00,1069.85
2025-10-13 06:45:00+02:00,1055.21
2025-10-13 07:00:00+02:00,1040.29
2025-10-13 07:15:00+02:00,1021.21
2025-10-13 07:30:00+02:00,1004.1
2025-10-13 07:45:00+02:00,985.84
2025-10-13 08:00:00+02:00,960.43
2025-10-13 08:15:00+02:00,924.87
2025-10-13 08:30:00+02:00,886.35
2025-10-13 08:45:00+02:00,850.9
2025-10-13 09:00:00+02:00,808.33
2025-10-13 09:15:00+02:00,768.79
2025-10-13 09:30:00+02:00,726.5
2025-10-13 09:45:00+02:00,686.24
2025-10-13 10:00:00+02:00,645.47
2025-10-13 10:15:00+02:00,610.98
2025-10-13 10:30:00+02:00,573.49
2025-10-13 10:45:00+02:00,536.04
2025-10-13 11:00:00+02:00,508.45
2025-10-13 11:15:00+02:00,499.0
2025-10-13 11:30:00+02:00,494.57
2025-10-13 11:45:00+02:00,484.15
2025-10-13 12:00:00+02:00,486.71
2025-10-13 12:15:00+02:00,493.31
2025-10-13 12:30:00+02:00,500.92
2025-10-13 12:45:00+02:00,510.56
2025-10-13 13:00:00+02:00,521.48
2025-10-13 13:15:00+02:00,524.3
2025-10-13 13:30:00+02:00,525.08
